screen_name,day,text,month,party,topics,triggering_event,analytical_notes,likely_context
bezalelsm,10/11/2021,הנה הסיבה שמערכת המשפט הישראלית לא זוכה לאמון הציבור. היא פשוט לא ראויה לו. https://t.co/EPHAhJJlyN,Nov-21,Religious Zionism,judicial,Post-budget political realignment; opposition regroups,Opposition shifts to cultural/identity attacks,Israeli politics - 11/2021
rothmar,10/11/2021,"כתושב ההתיישבות הצעירה (למרות המעבר ללוד, אני חושב שאני עדיין זכאי לתואר) מחמם לי את הלב לדעת שאנשי ימינה ותקווה חדשה לא נוקפים אצבע לטובתנו.  ולחשוב שהם הכניסו את @shai_maymon כדי לגנוב עוד כמה קולות של בוחרים תמימים. https://t.co/IpePNv4x8F",Nov-21,Religious Zionism,,Post-budget political realignment; opposition regroups,Opposition shifts to cultural/identity attacks,Israeli politics - 11/2021
elicoh1,10/11/2021,"אחרי שכינה את מפלגתו מטומטמים, אביר קרא חושב שגם העצמאים מטומטמים. יודעים כמה הקצתה הממשלה לטובת חוק אבטלה לעצמאים מתקציב 21-22? אפס עגול! כשהעברנו את חוק פנסיה לעצמאים הכנסנו את היד לכיס. החוק שהממשלה רוצה להעביר עכשיו לא שווה את הנייר שעליו הוא כתוב. צפו בנאומי במליאת הכנסת&gt;&gt; https://t.co/MuAcoCaYV7",Nov-21,Likud,"economy, security",Post-budget political realignment; opposition regroups,Opposition shifts to cultural/identity attacks,Israeli politics - 11/2021
rothmar,10/11/2021,"אנחנו מקיימים דיון ענייני בבעיות אזרחיות של החברה הערבית. ההתנגדות שלנו לרע""מ באה אחרי השקעה אדירה של זמן וכסף כדי להבין אם מדובר באמת במפלגה עם סדר יום אזרחי או בתומכי טרור.  אבל אצל הגזענים הרדודים מתקווה חדשה, מספיק להגיד ""הצבעתם לטובת ערבים, חי חי חי"" וזה נחשב טיעון.  Shame!",Nov-21,Religious Zionism,"security, terror_framing",Post-budget political realignment; opposition regroups,Opposition shifts to cultural/identity attacks,Israeli politics - 11/2021
shlomo_karhi,10/11/2021,"סער, אלקין, סילמן וחבר מרעיהם הם מומרים להכעיס... הם היו מקבלים את אותו הג'וב גם בממשלת ימין, אבל הקנאה והשנאה לנתניהו העבירו אותם על דעתם והם מכרו את הכל.  הם מוכנים להכפיש ולהשמיץ את עם ישראל, את הציבור שהם גנבו ממנו את המנדט, כדי לצאת קצת פחות רע. לכו!! https://t.co/0C3V4Nr6mH",Nov-21,Likud,"betrayal, people_centrism",Post-budget political realignment; opposition regroups,Opposition shifts to cultural/identity attacks,Israeli politics - 11/2021
elicoh1,12/11/2021,ממשלת ״שינוי״ שמעבירה כספים שישמשו לתשלומים למשפחות רוצחי יהודים. ממשלת בנט - ממשלה מסוכנת!  @giladzw https://t.co/PKYjji6nEv,Nov-21,Likud,delegitimization,,,Israeli politics - 11/2021
dudiamsalem,13/11/2021,"זה ש-61 ח""כים, חלקם גנבי קולות, הפכו את בנט פורמאלית לרה""מ, לא הופך את זה ללגיטימי. אני בז לבנט-  האיש סחט ראשות ממשלה בכחש וכזב, גנב קולות, שיקר את הציבור ורימה את כל בוחריו. לעולם לא אכבד את מעשה הנוכלות הגדול בתולדות הפוליטיקה הישראלית, ואת האיש הבזוי שחתום על המעשה השפל❗ https://t.co/FzYxcpOeJL",Nov-21,Likud,betrayal,,,Israeli politics - 11/2021
shlomo_karhi,14/11/2021,"רק מי שאין לו מה להרוויח מהדמוקרטיה, יוצא למלחמה כנגדה.  אני מתנגד בתוקף לחוק של סער להגבלת כהונה של ראש ממשלה. לא מגבילים את רצונו של הבוחר - נקודה.  רק נבחרי ציבור כמו סער או בנט, שהבוחר כבר לא רואה בהם כנבחריו, מסוגלים להיאבק בציבור ולבטל את בחירתו. אפסים (לפחות בסקרים), לכו!!",Nov-21,Likud,"betrayal, people_centrism",,,Israeli politics - 11/2021
itamarbengvir,14/11/2021,"אחרי שגנבו את קולות הבוחרים, עכשיו הם מנסים לגנוב את זכות העם לבחור מי ייבחר לראשות הממשלה. החוק הזה הוא אסון לדמוקרטיה, ופגיעה בחופש הבחירה. שנאת נתניהו העבירה אתכם על דעתם, גנבים תתבישו. https://t.co/GyASiuCU9C",Nov-21,Religious Zionism,"betrayal, people_centrism",,,Israeli politics - 11/2021
GalitDistel,14/11/2021,"רוצים הגבלת קדנציות?  סבבה. אז שגם הפקידים בארץ יארזו את העציץ והתמונה המשפחתית במשרד דקה אחרי שהנשיא עוזב ממש כמו אלפי הפקידים בארה""ב. אבל להגביל את הדרג הנבחר ולהשאיר את הדרג הפקידותי? עוד צעד בזילות רצון העם. ורצון העם הוא לב הדמוקרטיה. דמוקרטיה נו, הדבר הזה שלפיד הכי שונא.",Nov-21,Likud,"deep_state, people_centrism",,,Israeli politics - 11/2021
dudiamsalem,14/11/2021,"אני מדבר מדם ליבי. אחרי 2000 שנות גלות, מדינת ישראל מובלת ע""י חבורת נוכלים אל פי תהום. חבורת שמאל הזויה, ששנים מטנפת, מקללת ומתנהגת כלפינו וכלפי באלימות ובבריונות, פתאום הבוטות מפריעה לה? לא מוכן לקבל מהם ציונים, חבורת צבועים עלובה! אני אמשיך לדבר חד וברור, שכל ישראלי יבין אותי! https://t.co/7SyBD0kV67",Nov-21,Likud,"betrayal, identity",,,Israeli politics - 11/2021
yoavgallant,14/11/2021,"אין ריבון. האלימות הערבית משתוללת ועכשיו גם מונעת טיפול מחולים. זוכר כמה פעמים איילת ונפתלי אמרו שהם אלו שיחזירו את הריבונות בנגב, בינתיים נראה שהחמולות מנצלות את העובדה שאין פה ראש ממשלה. https://t.co/CurO0WMNPG",Nov-21,Likud,"exclusion, governance",,,Israeli politics - 11/2021
GalitDistel,15/11/2021,הגילויים שיצאו עד כה ממשפט נתניהו הם ארוע מאז'ורי שאמור היה ליצור ברייקינג באולפנים מדי יום. למשל: החקירות נגד מי שמייצג את רצון העם נפתחו באופן לא חוקי. ההתעלמות המפוארת של כל רשתות הטלוויזיה הגדולות מהדבר הזה מספרת את כל הסיפור. מתי הם התעוררו? כשיש פיסת ריכול על שרה. מביך.,Nov-21,Likud,trial,,,Israeli politics - 11/2021
OfirKatzMK,15/11/2021,"בקואליציה חושבים שהציבור מטומטם, שהם יודעים מה טוב בשביל האזרחים. אבל הציבור לא מטומטם, הוא מספיק חכם להחליט בעצמו מי ינהיג עבורו את המדינה. חוק אנטי דמוקרטי שמגיע ממפלגות של איש אחד. דבריי מעיתון ישראל היום הבוקר @IsraelHayomHeb https://t.co/C74Cs3HMui",Nov-21,Likud,delegitimization,,,Israeli politics - 11/2021
yoavgallant,15/11/2021,"כך נראית אטימות וניתוק של הממשלה מהאזרחים - במקום להסדיר לתושבים דירות באתר המריבה על חשבון הקרקע היקרה, הורסים את בתיהם הדלים וזורקים אותם לרחוב. בתקופתי כשר הבינוי והשיכון לא פונו דיירים מבתיהם ונרכשו 5000 יח״ד ציבורי. ממשלה יהודית חייבת מידת רחמים.  https://t.co/43waV9wOmP",Nov-21,Likud,identity,,,Israeli politics - 11/2021
bezalelsm,15/11/2021,"איילת שקד, כדרכה, עושה רעשים של כאילו בתדרוכים בתקשורת  אבל בפועל, לפי התנהלות אנשיה בוועדת הפנים, היא שוב התקפלה בפני דרישותיו של וואליד טהא בחוק החשמל. ישראבלוף שיפגע במאמצי ההסדרה והתכנון במגזר הערבי ויעודד הפקרות ומערב פרוע.",Nov-21,Religious Zionism,"exclusion, governance, media",,,Israeli politics - 11/2021
shlomo_karhi,15/11/2021,"""ראה איזה עולם יפה, תן דעתך שלא תקלקלו""... כך למדנו כבר בגן.  אבל, המס על החד פעמי שמביאה הממשלה הזו, הוא חסר חמלה, ומכוון לפגוע ישירות בשכבות החלשות ביותר. לא בכדי, המס לפי ק""ג ולא באחוזים.  הממשלה הזו, שנשים רבות מכהנות בה, פוגעת בנשים החלשות יותר מכל ממשלה אחרת מאז קום המדינה. https://t.co/fRVm7MTHx3",Nov-21,Likud,delegitimization,,,Israeli politics - 11/2021
michalwoldiger,15/11/2021,"אסור לשתוק לטרור. אני וחבריי לא מוכנים לקבל את העובדה שיהודים מותקפים בדרך לביתם בלב ליבה של ירושלים, בלב ליבה של הארץ. אנחנו כאן כדי לומר לפורעים: לא נעצור לרגע עד שתבואו על דינכם, ולתושבים במקום: אנחנו אתכם! https://t.co/ABFaL5XFrU",Nov-21,Religious Zionism,security,,,Israeli politics - 11/2021
michalwoldiger,15/11/2021,"אמא מספרת לי איך היא וילדיה נרגמו באבנים בחזרה מביה""ס, טלפון למשטרה. כלום. הורידה את הילדים בבית, חזרה למקום וזיהתה את הזורק, טלפון למשטרה. כלום. מחליטה לדווח שיהודים מגיבים באבנים. תוך שתי דקות המשטרה שם. יום יום ככה. חברותיה מאשרות. עיר הבירה שלנו. אין ריבונות, אין משילות. בושה",Nov-21,Religious Zionism,"governance, police",,,Israeli politics - 11/2021
Israel_katz,15/11/2021,"רה״ע ב״ש דנילוביץ תוקף את בנט.״ציפיתי שרה״מ בנט ושר הבט״פ בר לב יהיו כאן,מישהו צריך לבוא ולדבר עם הציבור שמאבד את הבטחון האישי שלו, יש פה טרור אזרחי שמתחיל להשתלט על המדינה״.בנט לא  מבין שהצטרפות  רע״מ לקואליציה יצרה מציאות חדשה.אנחנו במלחמה על הבית ויש לנהוג בהתאם . https://t.co/ZUcdsnklT3",Nov-21,Likud,terror_framing,,,Israeli politics - 11/2021
shlomo_karhi,15/11/2021,"התיקון הזה נדרש לאחר החלטת בג""צ בחודש מרץ השנה. לחרפתנו, בג""צ קבע כי גם גיורים רפורמים וקונסרבטיבים שמתבצעים בארץ יוכרו לצורך חוק השבות.  אצביע בעד מדינה יהודית ונגד הצפתה של מדינת ישראל בגויים ""מטעם"".  על המדינה היהודית חייבים לשמור! מול הממשלה הזו ומול הכרסום המתמשך של בג""צ. https://t.co/ce4v3RcZkg",Nov-21,Likud,"delegitimization, identity, judicial",,,Israeli politics - 11/2021
elicoh1,16/11/2021,״באו לעבוד״ בשביל הקבלנים! שר האוצר ושר הבינוי עושים לקבלנים את העבודה ומתדלקים את עליות המחירים ומגבירים את הלחץ באתרי המכירות והצעירים משלמים! ״באו לעבוד״ על האזרחים! https://t.co/ix4ypBQYDt,Nov-21,Likud,economy,,,Israeli politics - 11/2021
bezalelsm,16/11/2021,הטיפול (כמה אזרחים פשוטים היו שמחים שיבקשו לזרז גם להם הליכים...).  זה למה אמון הציבור במערכת המשפט בשפל חסר תקים. הציבור פשוט לא טיפש כמו שבצלאח א-דין חושבים שהוא...,Nov-21,Religious Zionism,judicial,,,Israeli politics - 11/2021
